29.04.1999	228.9337	172.2070	200.2780	100.3130	969.3920	284.6120	122.0460	368.6640		158.4167	174.5310	203.0420	3735.9100	1342.8300	100.0000	100.0000	100.0000	114.3230
30.04.1999	228.9507	172.2120	200.3090	100.4320	963.7010	282.3710	121.9980	368.5580		159.2333	175.5700	202.8350	3757.8700	1335.1800	100.0000	100.0000	100.0000	114.3240
03.05.1999	229.0008	172.2270	200.3930	100.2150	963.0300	282.3570	121.9950	369.0500		159.8997	175.7190	202.8350	3776.3900	1354.6300	100.0000	100.0000	100.0000	114.5170
04.05.1999	229.0180	172.2240	200.4160	100.2060	961.4140	281.6370	121.8050	369.1210		159.8527	175.3590	202.8350	3775.3300	1332.0000	100.0000	100.0000	100.0000	114.5630
05.05.1999	229.0352	172.2430	200.4440	99.99500	962.5860	282.0530	121.7820	368.7850		159.1301	174.2280	202.8350	3716.1300	1347.3100	100.0000	100.0000	100.0000	114.4390
06.05.1999	229.0520	172.2510	200.4720	99.92900	957.8790	280.4130	121.4870	368.5820		159.2204	174.0950	199.6270	3700.3700	1332.0500	100.0000	100.0000	100.0000	114.2560
07.05.1999	229.0684	172.2490	200.5000	99.94100	956.4090	280.1020	121.5230	368.3690		160.1238	173.5060	199.6270	3683.3400	1345.0000	100.0000	100.0000	100.0000	113.9230
10.05.1999	229.1175	172.2530	200.5850	99.81900	957.9220	280.8890	121.7420	368.1740		160.1329	173.5020	199.6270	3693.4100	1340.3000	100.0000	100.0000	100.0000	113.7990
11.05.1999	229.1340	172.2300	200.6130	99.84100	955.4960	279.9650	121.6320	367.6550		159.2152	173.0180	199.6270	3702.3800	1355.6100	100.0000	100.0000	100.0000	113.8820
12.05.1999	229.1505	172.2570	200.6410	99.77300	956.6480	280.3100	121.5600	367.5680		158.3467	172.3340	199.6270	3679.4500	1364.0000	100.0000	100.0000	100.0000	114.1930
13.05.1999	229.1677	172.2700	200.6700	99.78400	961.5050	282.1260	121.6140	368.1440		158.6689	172.9670	204.1800	3693.6200	1367.5600	100.0000	100.0000	100.0000	114.5200
14.05.1999	229.1874	172.2790	200.6980	99.74300	952.3840	279.0730	121.1870	366.5470		156.9341	171.3470	204.1800	3643.8200	1337.8000	100.0000	100.0000	100.0000	114.1060
